gnb_id,name,sector_id,x_m,y_m,z_m,height_m,distance_from_track_m,antenna_type,tx_power_dBm,frequency_GHz,band,azimuth_deg,mechanical_downtilt_deg,electrical_downtilt_deg,total_downtilt_deg,hpbw_horizontal_deg,hpbw_vertical_deg,antenna_gain_dBi,bandwidth_MHz,direction,a3_offset_db,hysteresis_db,ttt_ms,a2_threshold_dbm,a2_ttt_ms,a5_threshold1_dbm,a5_threshold2_dbm,a5_ttt_ms,b1_threshold_dbm,b1_ttt_ms,b1_offset_db,b2_threshold1_dbm,b2_threshold2_dbm,b2_ttt_ms,b2_offset_db,n310,n311,t310_ms,t304_ms,t311_ms,ho_optimize_target,pci,pci_v2,is_hsr_cell,a3_report_interval_ms
175,ru_175_2,2,4871.086008469312,-656.5680235974716,27.0,25.0,,2T2R LTE Sector Antenna,39.97,1.8,n3,205.66,6.59,12.42,14.1,68.94,1.0,5.58,30,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,483,,0,240
175,ru_175_3,3,4871.086008469312,-656.5680235974716,27.0,25.0,,2T2R LTE Sector Antenna,39.97,1.8,n3,304.59,0.29,2.0,-2.95,58.62,2.1,11.37,30,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,483,,0,240
176,ru_176_1,1,4864.391076442599,-635.2746527999727,27.0,25.0,,2T2R LTE Sector Antenna,41.41,2.1,n1,118.75,6.99,13.19,16.87,63.97,7.26,19.42,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,401,,0,240
176,ru_176_2,2,4864.391076442599,-635.2746527999727,27.0,25.0,,2T2R LTE Sector Antenna,41.41,2.1,n1,217.74,-2.59,-2.0,6.29,68.12,16.41,5.02,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,401,,0,240
177,ru_177_1,1,3447.7655013342996,-870.0273533453769,27.0,25.0,,2T2R LTE Sector Antenna,38.76,0.9,n8,21.93,7.2,-1.87,7.89,58.63,2.91,17.17,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,657,,0,240
177,ru_177_2,2,3447.7655013342996,-870.0273533453769,27.0,25.0,,2T2R LTE Sector Antenna,38.76,0.9,n8,164.8,11.8,3.63,6.74,58.97,1.0,7.67,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,657,,0,240
177,ru_177_3,3,3447.7655013342996,-870.0273533453769,27.0,25.0,,2T2R LTE Sector Antenna,38.76,0.9,n8,241.93,-5.72,10.76,6.23,58.61,1.0,17.56,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,657,,0,240
178,ru_178_1,1,4838.312949815865,2922.8308095603306,4.0,2.0,,2T2R LTE Sector Antenna,41.44,0.9,n8,54.0,6.0,-9.81,16.88,56.32,1.0,20.39,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,309,,0,240
178,ru_178_2,2,4838.312949815865,2922.8308095603306,4.0,2.0,,2T2R LTE Sector Antenna,41.44,0.9,n8,321.35,5.14,7.12,6.71,74.1,1.0,9.38,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,309,,0,240
179,ru_179_1,1,4836.854290146009,2928.702807829802,4.0,2.0,,2T2R LTE Sector Antenna,41.73,1.8,n3,59.36,1.76,-2.54,19.77,59.39,1.5,18.5,30,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,516,,0,240
179,ru_179_2,2,4836.854290146009,2928.702807829802,4.0,2.0,,2T2R LTE Sector Antenna,41.73,1.8,n3,320.6,18.3,7.26,11.6,65.97,1.4,19.39,30,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,516,,0,240
180,ru_180_1,1,5088.50108237622,3416.4915206408286,4.0,2.0,,2T2R LTE Sector Antenna,40.87,1.8,n3,353.54,5.78,37.15,38.61,26.58,6.11,12.55,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,291,,0,240
180,ru_180_2,2,5088.50108237622,3416.4915206408286,4.0,2.0,,2T2R LTE Sector Antenna,40.87,1.8,n3,140.33,4.3,37.74,25.36,28.43,1.0,12.76,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,291,,0,240
181,ru_181_1,1,5419.8010910933635,2174.8655213534685,4.0,2.0,,2T2R LTE Sector Antenna,40.87,1.8,n3,1.46,8.25,4.28,2.76,72.76,1.23,5.35,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,129,,0,240
181,ru_181_2,2,5419.8010910933635,2174.8655213534685,4.0,2.0,,2T2R LTE Sector Antenna,40.87,1.8,n3,83.56,9.45,-4.59,5.22,58.78,1.0,21.55,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,129,,0,240
182,ru_182_1,1,5418.777715897071,2176.2308082467403,4.0,2.0,,2T2R LTE Sector Antenna,40.87,1.8,n3,355.75,1.7,-0.97,16.44,56.44,10.88,8.33,10,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,254,,0,240
182,ru_182_2,2,5418.777715897071,2176.2308082467403,4.0,2.0,,2T2R LTE Sector Antenna,40.87,1.8,n3,128.3,0.02,0.09,7.15,71.8,12.03,14.51,10,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,254,,0,240
183,ru_183_1,1,5460.213000335869,2116.689043668806,4.0,2.0,,2T2R LTE Sector Antenna,40.52,0.9,n8,216.43,-2.46,6.0,14.99,65.19,16.86,9.45,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,425,,0,240
183,ru_183_2,2,5460.213000335869,2116.689043668806,4.0,2.0,,2T2R LTE Sector Antenna,40.52,0.9,n8,288.9,-0.89,-0.21,12.61,63.93,13.76,23.13,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,425,,0,240
184,ru_184_1,1,4337.7511628759985,1717.2931137387209,5.0,3.0,,2T2R LTE Sector Antenna,39.11,1.8,n3,72.23,23.97,29.81,53.6,73.76,13.57,4.7,10,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,213,,0,240
184,ru_184_2,2,4337.7511628759985,1717.2931137387209,5.0,3.0,,2T2R LTE Sector Antenna,39.11,1.8,n3,191.38,35.94,27.22,59.93,62.21,2.15,20.91,10,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,213,,0,240
184,ru_184_3,3,4337.7511628759985,1717.2931137387209,5.0,3.0,,2T2R LTE Sector Antenna,39.11,1.8,n3,304.02,26.44,32.42,52.58,70.58,14.12,13.47,10,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,213,,0,240
185,ru_185_1,1,4273.1010465045365,1715.538471020949,5.0,3.0,,2T2R LTE Sector Antenna,39.11,1.8,n3,84.82,1.73,2.06,13.11,63.04,3.16,19.4,20,,2.0,0.0,25,,,,,,,,,,,,,,,,,,,606,,1,120
185,ru_185_2,2,4273.1010465045365,1715.538471020949,5.0,3.0,,2T2R LTE Sector Antenna,39.11,1.8,n3,184.65,8.79,7.78,7.33,63.62,10.53,14.35,20,,2.0,0.0,25,,,,,,,,,,,,,,,,,,,606,,1,120
185,ru_185_3,3,4273.1010465045365,1715.538471020949,5.0,3.0,,2T2R LTE Sector Antenna,39.11,1.8,n3,297.38,13.37,16.58,16.4,69.71,5.62,9.39,20,,2.0,0.0,25,,,,,,,,,,,,,,,,,,,606,,1,120
186,ru_186_1,1,4303.444472982234,1720.5916151127774,5.0,3.0,,2T2R LTE Sector Antenna,38.76,0.9,n8,83.09,-3.93,4.72,12.15,62.95,7.85,20.09,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,922,,0,240
186,ru_186_2,2,4303.444472982234,1720.5916151127774,5.0,3.0,,2T2R LTE Sector Antenna,38.76,0.9,n8,199.46,5.74,9.74,15.85,55.53,13.81,8.7,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,922,,0,240
186,ru_186_3,3,4303.444472982234,1720.5916151127774,5.0,3.0,,2T2R LTE Sector Antenna,38.76,0.9,n8,305.4,2.35,14.55,11.97,60.27,1.0,5.47,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,922,,0,240
187,ru_187_1,1,2583.919912308526,-1149.4040743183264,27.0,25.0,,2T2R LTE Sector Antenna,39.97,1.8,n3,24.38,23.63,33.88,61.41,72.36,15.14,9.7,30,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,657,,0,240
187,ru_187_2,2,2583.919912308526,-1149.4040743183264,27.0,25.0,,2T2R LTE Sector Antenna,39.97,1.8,n3,141.31,26.79,29.33,58.39,61.5,9.05,11.36,30,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,657,,0,240
187,ru_187_3,3,2583.919912308526,-1149.4040743183264,27.0,25.0,,2T2R LTE Sector Antenna,39.97,1.8,n3,266.56,35.66,21.48,55.98,67.14,1.0,5.21,30,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,657,,0,240
188,ru_188_1,1,3582.9513395700965,3200.6567606630006,27.0,25.0,,2T2R LTE Sector Antenna,39.11,1.8,n3,10.59,1.37,10.35,18.07,67.13,6.74,15.28,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,243,,0,240
188,ru_188_2,2,3582.9513395700965,3200.6567606630006,27.0,25.0,,2T2R LTE Sector Antenna,39.11,1.8,n3,155.44,7.2,11.4,9.58,70.95,16.11,7.68,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,243,,0,240
188,ru_188_3,3,3582.9513395700965,3200.6567606630006,27.0,25.0,,2T2R LTE Sector Antenna,39.11,1.8,n3,285.8,5.11,12.82,5.98,62.57,1.0,26.62,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,243,,0,240
189,ru_189_1,1,1366.867991702334,-1060.3873458884416,4.0,2.0,,2T2R LTE Sector Antenna,38.76,0.9,n8,355.13,0.36,11.31,13.03,68.38,1.0,10.16,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,339,,0,240
189,ru_189_2,2,1366.867991702334,-1060.3873458884416,4.0,2.0,,2T2R LTE Sector Antenna,38.76,0.9,n8,112.48,17.2,13.69,21.49,62.35,1.0,13.33,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,339,,0,240
189,ru_189_3,3,1366.867991702334,-1060.3873458884416,4.0,2.0,,2T2R LTE Sector Antenna,38.76,0.9,n8,242.05,17.23,13.47,16.91,60.16,12.87,19.99,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,339,,0,240
190,ru_190_1,1,1372.6588205703076,-1062.7309446232837,4.0,2.0,,2T2R LTE Sector Antenna,39.97,1.8,n3,5.2,16.71,5.49,15.61,56.48,2.29,21.09,30,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,167,,0,240
190,ru_190_2,2,1372.6588205703076,-1062.7309446232837,4.0,2.0,,2T2R LTE Sector Antenna,39.97,1.8,n3,114.1,8.7,3.84,17.47,71.31,5.28,5.11,30,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,167,,0,240
190,ru_190_3,3,1372.6588205703076,-1062.7309446232837,4.0,2.0,,2T2R LTE Sector Antenna,39.97,1.8,n3,236.68,8.59,5.11,20.45,56.58,7.26,11.36,30,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,167,,0,240
191,ru_191_1,1,2362.1804041967484,-1078.0990511785833,27.0,25.0,,2T2R LTE Sector Antenna,44.03,1.8,n3,355.2,13.46,22.67,49.58,62.62,3.68,19.79,45,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,401,,0,240
191,ru_191_2,2,2362.1804041967484,-1078.0990511785833,27.0,25.0,,2T2R LTE Sector Antenna,44.03,1.8,n3,180.58,19.73,23.84,32.84,67.82,1.0,17.57,45,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,401,,0,240
191,ru_191_3,3,2362.1804041967484,-1078.0990511785833,27.0,25.0,,2T2R LTE Sector Antenna,44.03,1.8,n3,273.66,9.98,33.77,48.73,60.43,7.17,20.32,45,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,401,,0,240
192,ru_192_1,1,4367.598962002452,-1593.2419167951205,4.0,2.0,,2T2R LTE Sector Antenna,41.73,1.8,n3,36.02,0.96,4.75,4.25,65.02,9.69,4.7,30,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,804,,0,240
192,ru_192_2,2,4367.598962002452,-1593.2419167951205,4.0,2.0,,2T2R LTE Sector Antenna,41.73,1.8,n3,152.24,4.5,3.85,7.39,71.59,2.6,6.15,30,,2.0,0.0,25,,,,,,,,,,,,,,,,,,,804,,1,120
193,ru_193_1,1,4808.6924265144635,-1829.9346063456849,27.0,25.0,,2T2R LTE Sector Antenna,40.87,1.8,n3,47.54,5.44,4.58,5.5,69.85,13.39,21.41,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,157,,0,240
193,ru_193_2,2,4808.6924265144635,-1829.9346063456849,27.0,25.0,,2T2R LTE Sector Antenna,40.87,1.8,n3,170.6,6.59,-3.9,6.2,61.91,7.67,20.2,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,157,,0,240
194,ru_194_1,1,-3281.4458787326275,188.25394040980368,27.0,25.0,,2T2R LTE Sector Antenna,40.87,1.8,n3,20.85,11.8,27.55,30.91,98.09,1.0,12.84,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,228,,0,240
194,ru_194_2,2,-3281.4458787326275,188.25394040980368,27.0,25.0,,2T2R LTE Sector Antenna,40.87,1.8,n3,220.75,4.57,39.02,38.3,72.28,10.27,7.84,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,228,,0,240
195,ru_195_1,1,-2659.369499691491,1393.0463438309816,18.0,16.0,,2T2R LTE Sector Antenna,39.11,1.8,n3,10.3,12.44,39.05,35.69,71.32,4.29,14.08,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,228,,0,240
195,ru_195_2,2,-2659.369499691491,1393.0463438309816,18.0,16.0,,2T2R LTE Sector Antenna,39.11,1.8,n3,179.81,5.44,25.9,41.42,59.41,9.46,19.6,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,228,,0,240
195,ru_195_3,3,-2659.369499691491,1393.0463438309816,18.0,16.0,,2T2R LTE Sector Antenna,39.11,1.8,n3,250.31,5.06,27.49,28.07,62.99,12.69,11.49,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,228,,0,240
196,ru_196_1,1,3625.9605783241855,725.6757255297337,27.0,25.0,,2T2R LTE Sector Antenna,38.56,1.8,n3,30.22,12.13,-2.31,-1.48,74.94,1.0,9.38,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,375,,0,240
196,ru_196_2,2,3625.9605783241855,725.6757255297337,27.0,25.0,,2T2R LTE Sector Antenna,38.56,1.8,n3,185.47,-0.31,1.18,2.81,66.82,5.31,14.45,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,375,,0,240
196,ru_196_3,3,3625.9605783241855,725.6757255297337,27.0,25.0,,2T2R LTE Sector Antenna,38.56,1.8,n3,266.49,0.05,2.95,2.66,59.9,5.36,5.2,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,375,,0,240
197,ru_197_1,1,3443.8456976960447,-875.4599638431552,27.0,25.0,,2T2R LTE Sector Antenna,43.88,1.8,n3,214.34,4.94,25.65,29.1,63.93,1.36,16.87,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,714,,0,240
198,ru_198_1,1,2093.431676723868,3408.115625510272,4.0,2.0,,2T2R LTE Sector Antenna,39.11,1.8,n3,43.97,-1.77,11.14,7.86,62.33,1.21,24.8,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,277,,0,240
198,ru_198_2,2,2093.431676723868,3408.115625510272,4.0,2.0,,2T2R LTE Sector Antenna,39.11,1.8,n3,175.31,0.3,-5.46,13.33,66.34,3.09,23.37,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,277,,0,240
198,ru_198_3,3,2093.431676723868,3408.115625510272,4.0,2.0,,2T2R LTE Sector Antenna,39.11,1.8,n3,317.96,6.33,1.77,17.07,61.3,1.0,23.6,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,277,,0,240
199,ru_199_1,1,-1101.854531921851,2585.804831572835,32.0,30.0,,2T2R LTE Sector Antenna,40.87,1.8,n3,173.95,6.81,21.4,43.81,73.94,1.0,14.91,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,940,,0,240
199,ru_199_2,2,-1101.854531921851,2585.804831572835,32.0,30.0,,2T2R LTE Sector Antenna,40.87,1.8,n3,348.17,13.59,27.18,36.9,64.96,2.45,26.46,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,940,,0,240
200,ru_200_1,1,-5864.470808054848,3823.381835729018,4.0,2.0,,2T2R LTE Sector Antenna,39.11,1.8,n3,49.97,-3.74,35.27,41.97,64.81,2.7,27.33,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,542,,0,240
200,ru_200_2,2,-5864.470808054848,3823.381835729018,4.0,2.0,,2T2R LTE Sector Antenna,39.11,1.8,n3,164.24,-6.15,22.02,33.34,55.64,10.16,14.18,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,542,,0,240
200,ru_200_3,3,-5864.470808054848,3823.381835729018,4.0,2.0,,2T2R LTE Sector Antenna,39.11,1.8,n3,266.42,5.77,31.59,36.92,59.63,9.62,16.16,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,542,,0,240
201,ru_201_1,1,-3416.9311597608125,4200.349070186773,18.0,16.0,,2T2R LTE Sector Antenna,39.65,2.1,n1,152.99,10.92,1.45,10.77,59.08,4.38,17.11,20,,2.0,0.0,25,,,,,,,,,,,,,,,,,,,203,,1,120
201,ru_201_2,2,-3416.9311597608125,4200.349070186773,18.0,16.0,,2T2R LTE Sector Antenna,39.65,2.1,n1,274.44,-4.16,1.37,7.84,63.38,9.56,19.74,20,,2.0,0.0,25,,,,,,,,,,,,,,,,,,,203,,1,120
201,ru_201_3,3,-3416.9311597608125,4200.349070186773,18.0,16.0,,2T2R LTE Sector Antenna,39.65,2.1,n1,333.63,0.95,0.05,3.13,56.34,2.13,14.42,20,,2.0,0.0,25,,,,,,,,,,,,,,,,,,,203,,1,120
202,ru_202_1,1,-3409.0088586895754,4189.27809119344,18.0,16.0,,2T2R LTE Sector Antenna,38.76,0.9,n8,140.42,13.62,32.37,46.32,61.07,6.16,21.54,20,,2.0,0.0,25,,,,,,,,,,,,,,,,,,,647,,1,120
202,ru_202_2,2,-3409.0088586895754,4189.27809119344,18.0,16.0,,2T2R LTE Sector Antenna,38.76,0.9,n8,263.74,12.82,25.28,45.44,71.76,3.7,23.43,20,,2.0,0.0,25,,,,,,,,,,,,,,,,,,,647,,1,120
202,ru_202_3,3,-3409.0088586895754,4189.27809119344,18.0,16.0,,2T2R LTE Sector Antenna,38.76,0.9,n8,331.22,17.39,25.29,49.54,64.99,1.0,10.08,20,,2.0,0.0,25,,,,,,,,,,,,,,,,,,,647,,1,120
203,ru_203_1,1,-3412.8428130234374,4190.676055266842,18.0,16.0,,2T2R LTE Sector Antenna,39.11,1.8,n3,142.04,6.25,35.52,39.37,73.0,3.79,27.08,20,,2.0,0.0,25,,,,,,,,,,,,,,,,,,,205,,1,120
203,ru_203_2,2,-3412.8428130234374,4190.676055266842,18.0,16.0,,2T2R LTE Sector Antenna,39.11,1.8,n3,284.96,12.96,23.49,35.67,63.13,13.87,26.89,20,,2.0,0.0,25,,,,,,,,,,,,,,,,,,,205,,1,120
203,ru_203_3,3,-3412.8428130234374,4190.676055266842,18.0,16.0,,2T2R LTE Sector Antenna,39.11,1.8,n3,329.28,3.86,36.48,32.6,66.67,10.99,17.03,20,,2.0,0.0,25,,,,,,,,,,,,,,,,,,,205,,1,120
204,ru_204_1,1,5089.217020469556,1464.9861008005441,4.0,2.0,,2T2R LTE Sector Antenna,39.11,1.8,n3,85.67,8.91,37.95,24.18,72.26,1.0,16.19,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,714,,0,240
204,ru_204_2,2,5089.217020469556,1464.9861008005441,4.0,2.0,,2T2R LTE Sector Antenna,39.11,1.8,n3,289.5,5.79,31.39,28.63,62.34,14.95,22.92,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,714,,0,240
204,ru_204_3,3,5089.217020469556,1464.9861008005441,4.0,2.0,,2T2R LTE Sector Antenna,39.11,1.8,n3,348.72,3.87,25.6,40.13,64.36,11.12,16.48,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,714,,0,240
205,ru_205_1,1,-5535.570838376818,-2705.3026379153316,16.0,14.0,,2T2R LTE Sector Antenna,39.11,1.8,n3,155.38,7.41,28.73,25.99,63.32,16.26,24.52,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,809,,0,240
205,ru_205_2,2,-5535.570838376818,-2705.3026379153316,16.0,14.0,,2T2R LTE Sector Antenna,39.11,1.8,n3,269.44,9.91,30.23,37.12,65.56,1.0,25.29,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,809,,0,240
205,ru_205_3,3,-5535.570838376818,-2705.3026379153316,16.0,14.0,,2T2R LTE Sector Antenna,39.11,1.8,n3,336.19,4.59,33.94,28.26,60.51,8.56,8.2,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,809,,0,240
206,ru_206_1,1,3062.0633065642464,242.37602384875518,27.0,25.0,,2T2R LTE Sector Antenna,39.11,1.8,n3,51.54,4.32,38.79,23.31,69.43,10.59,23.46,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,483,,0,240
206,ru_206_2,2,3062.0633065642464,242.37602384875518,27.0,25.0,,2T2R LTE Sector Antenna,39.11,1.8,n3,169.24,-1.76,28.54,37.25,59.36,1.0,8.41,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,483,,0,240
206,ru_206_3,3,3062.0633065642464,242.37602384875518,27.0,25.0,,2T2R LTE Sector Antenna,39.11,1.8,n3,170.85,17.2,24.11,32.54,56.33,5.29,3.48,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,483,,0,240
207,ru_207_1,1,-3466.4133149754393,3877.4111942302993,18.0,16.0,,2T2R LTE Sector Antenna,38.76,0.9,n8,43.76,7.69,26.18,47.04,57.53,12.96,13.59,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,103,,0,240
207,ru_207_2,2,-3466.4133149754393,3877.4111942302993,18.0,16.0,,2T2R LTE Sector Antenna,38.76,0.9,n8,181.42,12.47,38.98,42.12,58.13,13.98,3.13,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,103,,0,240
207,ru_207_3,3,-3466.4133149754393,3877.4111942302993,18.0,16.0,,2T2R LTE Sector Antenna,38.76,0.9,n8,266.04,11.92,24.25,35.34,64.92,1.0,8.3,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,103,,0,240
208,ru_208_1,1,2212.2618476906073,3313.058698353301,8.0,6.0,,2T2R LTE Sector Antenna,39.11,1.8,n3,13.25,3.27,25.05,27.72,70.47,2.81,21.53,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,930,,0,240
208,ru_208_2,2,2212.2618476906073,3313.058698353301,8.0,6.0,,2T2R LTE Sector Antenna,39.11,1.8,n3,156.8,11.36,20.64,34.77,63.48,1.0,16.11,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,930,,0,240
208,ru_208_3,3,2212.2618476906073,3313.058698353301,8.0,6.0,,2T2R LTE Sector Antenna,39.11,1.8,n3,299.38,7.07,32.25,28.2,58.3,8.84,13.75,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,930,,0,240
209,ru_209_1,1,-2263.251478391561,-3975.913010763505,5.0,3.0,,2T2R LTE Sector Antenna,40.87,1.8,n3,83.71,6.79,29.43,37.02,57.12,1.0,11.8,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,474,,0,240
209,ru_209_2,2,-2263.251478391561,-3975.913010763505,5.0,3.0,,2T2R LTE Sector Antenna,40.87,1.8,n3,285.97,6.27,36.49,34.31,70.34,13.57,23.21,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,474,,0,240
210,ru_210_1,1,5195.608908995787,3368.9455974756547,27.0,25.0,,2T2R LTE Sector Antenna,39.97,1.8,n3,7.68,8.18,32.83,24.52,62.86,9.66,12.55,30,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,272,,0,240
210,ru_210_2,2,5195.608908995787,3368.9455974756547,27.0,25.0,,2T2R LTE Sector Antenna,39.97,1.8,n3,178.47,0.62,33.06,29.26,55.48,1.0,14.79,30,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,272,,0,240
210,ru_210_3,3,5195.608908995787,3368.9455974756547,27.0,25.0,,2T2R LTE Sector Antenna,39.97,1.8,n3,262.51,0.33,33.69,38.65,68.78,12.31,6.21,30,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,272,,0,240
211,ru_211_1,1,-3035.1875761281544,-1452.5184725447468,32.0,30.0,,2T2R LTE Sector Antenna,39.11,1.8,n3,53.31,5.19,29.16,25.77,71.39,1.0,11.31,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,171,,0,240
211,ru_211_2,2,-3035.1875761281544,-1452.5184725447468,32.0,30.0,,2T2R LTE Sector Antenna,39.11,1.8,n3,137.1,-4.21,25.93,38.0,74.08,13.4,9.73,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,171,,0,240
211,ru_211_3,3,-3035.1875761281544,-1452.5184725447468,32.0,30.0,,2T2R LTE Sector Antenna,39.11,1.8,n3,230.3,9.21,20.37,38.56,72.34,1.36,24.84,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,171,,0,240
212,ru_212_1,1,2972.292341528612,176.54866984839578,4.0,2.0,,2T2R LTE Sector Antenna,39.11,1.8,n3,97.85,12.38,27.93,43.39,55.63,7.05,17.21,20,,2.0,0.0,25,,,,,,,,,,,,,,,,,,,922,,1,120
212,ru_212_2,2,2972.292341528612,176.54866984839578,4.0,2.0,,2T2R LTE Sector Antenna,39.11,1.8,n3,192.3,9.82,20.25,44.69,68.67,1.0,20.61,20,,2.0,0.0,25,,,,,,,,,,,,,,,,,,,922,,1,120
212,ru_212_3,3,2972.292341528612,176.54866984839578,4.0,2.0,,2T2R LTE Sector Antenna,39.11,1.8,n3,304.74,3.66,24.27,34.26,66.47,3.14,23.83,20,,2.0,0.0,25,,,,,,,,,,,,,,,,,,,922,,1,120
213,ru_213_1,1,3348.9484325681865,1531.7236880588898,27.0,25.0,,2T2R LTE Sector Antenna,39.97,1.8,n3,101.38,17.57,27.53,46.94,62.63,1.96,18.82,30,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,243,,0,240
213,ru_213_2,2,3348.9484325681865,1531.7236880588898,27.0,25.0,,2T2R LTE Sector Antenna,39.97,1.8,n3,209.78,12.84,30.44,28.89,57.25,16.29,20.31,30,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,243,,0,240
213,ru_213_3,3,3348.9484325681865,1531.7236880588898,27.0,25.0,,2T2R LTE Sector Antenna,39.97,1.8,n3,290.09,15.23,27.61,29.18,57.89,11.25,20.96,30,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,243,,0,240
214,ru_214_1,1,4843.7361965622285,5461.2929913814905,18.0,16.0,,2T2R LTE Sector Antenna,38.76,0.9,n8,51.55,10.39,-2.69,10.83,70.56,13.67,19.64,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,123,,0,240
214,ru_214_2,2,4843.7361965622285,5461.2929913814905,18.0,16.0,,2T2R LTE Sector Antenna,38.76,0.9,n8,188.51,9.17,8.06,2.26,61.42,12.29,22.85,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,123,,0,240
